id,gameNumber,teamNumber,isHome,oppTeamNumber,isWin,isOT,gameDayNumber,gameStartNumber,teamPoints,oppTeamPoints,teamWins,teamLosses,teamStreakCode,isInSeasonTournament,year,spread,spreadOdds,overUnder,overUnderOdds,moneyLine,gameTimeActual,spreadCalculated,overUnderCalculated,spreadActual,overUnderActual,date
60524,6,5,0,3,1,0,1,15,129,125,4,2,102,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
60622,6,6,0,3,0,0,5,15,98,105,1,5,97,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
60623,6,6,0,14,1,0,5,15,127,117,2,4,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
60624,6,6,1,13,0,0,6,14,124,125,3,3,99,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
60722,6,7,0,22,0,0,5,21,101,113,3,3,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
60723,6,7,1,2,1,0,0,12,121,108,5,1,105,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
60724,6,7,0,6,0,0,5,14,116,121,2,4,99,1,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
60822,6,8,1,18,1,0,6,16,107,99,5,1,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
60823,6,8,0,29,0,0,5,17,124,129,3,3,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
60824,6,8,1,3,0,0,5,16,107,109,2,4,98,1,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
60922,6,9,0,3,0,0,0,15,91,117,1,5,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
60923,6,9,1,12,0,0,5,14,112,136,1,5,95,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
60924,6,9,0,27,0,0,4,16,116,125,2,4,97,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70022,7,0,1,8,0,0,1,15,114,128,2,5,97,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70023,7,0,0,7,0,1,3,15,113,114,4,3,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70024,7,0,0,1,0,0,3,14,103,106,5,2,98,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70122,7,1,1,19,1,0,1,14,113,103,5,2,103,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70123,7,1,0,8,1,0,6,16,114,109,3,4,102,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70124,7,1,1,0,1,0,3,14,106,103,6,1,106,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70222,7,2,1,4,0,0,1,15,104,113,5,2,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70223,7,2,1,12,0,0,3,15,99,112,3,4,97,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70224,7,2,1,24,1,0,1,15,111,97,3,4,101,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70322,7,3,1,9,1,0,0,15,117,91,4,3,102,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70323,7,3,1,6,1,0,1,15,116,109,2,5,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70324,7,3,1,5,0,0,1,15,125,129,3,4,98,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70422,7,4,0,6,1,0,6,15,97,94,4,3,103,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70423,7,4,1,12,1,0,1,15,139,109,4,3,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70424,7,4,0,29,1,1,0,7,123,116,3,4,101,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70522,7,5,1,18,0,0,0,14,95,107,3,4,97,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70523,7,5,1,9,1,0,3,16,116,91,7,0,107,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70524,7,5,1,9,1,0,3,16,120,118,5,2,103,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70622,7,6,1,4,0,0,6,15,94,97,1,6,96,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70623,7,6,0,3,1,0,6,15,125,116,3,4,102,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70624,7,6,1,29,1,0,1,14,152,111,4,3,101,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70722,7,7,0,20,0,0,6,20,92,101,3,4,98,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70723,7,7,1,0,1,1,3,15,114,113,6,1,106,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70724,7,7,1,23,1,0,0,12,115,104,3,4,101,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70822,7,8,0,0,1,0,1,15,128,114,6,1,102,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70823,7,8,1,1,0,0,6,16,109,114,3,4,98,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70824,7,8,0,17,0,0,6,18,101,123,2,5,97,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70922,7,9,1,5,0,0,2,14,89,117,1,6,98,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70923,7,9,1,23,1,0,0,12,128,114,2,5,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
70924,7,9,1,20,0,0,0,6,106,120,2,5,96,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80022,8,0,0,10,1,0,3,14,92,79,3,5,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80023,8,0,1,8,1,0,5,15,123,119,5,3,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80024,8,0,1,3,1,0,5,15,121,107,6,2,101,1,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80122,8,1,1,8,1,0,3,14,103,98,6,2,104,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80123,8,1,0,14,1,0,1,14,118,111,4,4,103,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80124,8,1,0,9,1,0,5,14,114,106,7,1,107,1,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80222,8,2,0,6,0,0,3,14,98,111,5,3,98,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80223,8,2,0,1,1,0,5,14,106,104,4,4,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80224,8,2,1,29,1,0,3,15,126,105,4,4,102,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80322,8,3,1,12,1,0,3,15,117,108,5,3,103,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80323,8,3,1,8,0,0,2,15,99,108,2,6,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80324,8,3,1,24,1,0,3,15,100,93,4,4,101,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80422,8,4,0,2,1,0,1,15,113,104,5,3,104,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80423,8,4,0,29,1,0,3,16,143,100,5,3,102,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80424,8,4,0,25,1,0,3,17,127,116,4,4,102,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80522,8,5,0,9,1,0,2,14,117,89,4,4,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80523,8,5,0,15,1,0,5,20,115,102,8,0,108,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80524,8,5,0,6,0,0,4,14,124,126,5,3,99,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80622,8,6,1,29,1,0,1,14,131,118,2,6,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80623,8,6,0,3,0,0,1,15,109,116,3,5,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80624,8,6,1,18,1,0,3,14,134,118,5,3,102,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80722,8,7,0,13,1,0,1,14,113,110,4,4,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80723,8,7,0,9,1,0,5,14,112,88,7,1,107,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80724,8,7,0,16,0,0,3,16,120,128,3,5,99,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80822,8,8,0,1,0,0,3,14,98,103,6,2,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80823,8,8,0,3,1,0,2,15,108,99,4,4,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80824,8,8,1,18,1,0,1,16,130,113,3,5,101,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80922,8,9,1,1,0,0,4,14,98,109,1,7,97,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80923,8,9,0,5,0,0,1,16,108,110,2,6,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
80924,8,9,1,23,0,0,1,14,109,120,2,6,95,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
90022,9,0,0,11,1,0,4,15,95,78,4,5,102,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
90023,9,0,0,2,1,0,6,15,133,118,6,3,102,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
90024,9,0,1,4,1,0,6,14,117,94,7,2,102,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
90122,9,1,0,9,1,0,4,14,109,98,7,2,105,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
90123,9,1,1,14,0,0,3,12,111,121,4,5,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
90124,9,1,1,6,1,0,0,12,137,126,8,1,108,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
90222,9,2,0,5,1,0,5,15,113,98,6,3,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
90223,9,2,1,0,0,0,6,15,118,133,4,5,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
90224,9,2,1,13,1,0,0,0,129,107,5,4,103,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
90322,9,3,0,9,1,0,5,14,96,90,6,3,104,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
90323,9,3,0,14,1,0,5,14,128,86,3,6,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
90324,9,3,0,0,0,0,5,15,107,121,4,5,99,1,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
90422,9,4,0,14,1,0,3,14,109,100,6,3,105,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
90423,9,4,0,25,0,0,5,17,110,111,5,4,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
90424,9,4,0,0,0,0,6,14,94,117,4,5,99,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
90522,9,5,1,2,0,0,5,15,98,113,4,5,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
90523,9,5,1,16,1,0,6,16,108,94,9,0,109,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
90524,9,5,0,10,0,0,6,12,97,112,5,4,98,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
90622,9,6,1,2,1,0,3,14,111,98,3,6,102,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
90623,9,6,1,11,1,0,5,14,101,99,4,5,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
90624,9,6,1,5,1,0,4,14,126,124,6,3,103,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
90722,9,7,1,19,1,0,3,14,107,104,5,4,102,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
90723,9,7,0,22,1,0,0,7,114,100,8,1,108,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
90724,9,7,0,23,1,0,6,17,118,110,4,5,101,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
90822,9,8,1,1,0,0,6,16,105,114,6,3,98,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
90823,9,8,1,13,1,0,3,16,106,88,5,4,102,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
90824,9,8,1,20,0,1,3,16,115,116,3,6,99,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
90922,9,9,1,3,0,0,5,14,90,96,1,8,96,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
90923,9,9,0,5,0,0,3,16,91,116,2,7,98,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
90924,9,9,0,5,0,0,3,16,118,120,2,7,94,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100022,10,0,0,25,0,0,6,17,104,107,4,6,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100023,10,0,0,28,1,0,1,18,109,106,7,3,103,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100024,10,0,1,2,1,0,1,15,114,98,8,2,103,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100122,10,1,0,8,1,0,6,16,114,105,8,2,106,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100123,10,1,1,2,0,0,5,14,104,106,4,6,98,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100124,10,1,1,6,0,0,2,14,126,132,8,2,99,1,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100222,10,2,1,7,0,0,0,12,109,126,6,4,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100223,10,2,0,15,1,0,1,18,120,107,5,5,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100224,10,2,0,0,0,0,1,15,98,114,5,5,99,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100322,10,3,0,4,1,0,0,7,116,103,7,3,105,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100323,10,3,0,13,1,0,6,14,98,94,4,6,102,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100324,10,3,1,14,1,0,0,6,102,94,5,5,101,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100422,10,4,1,7,0,0,5,15,101,102,6,4,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100423,10,4,1,8,1,0,0,12,113,104,6,4,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100424,10,4,1,14,1,0,1,15,111,107,5,5,101,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100522,10,5,0,14,0,0,0,12,94,101,4,6,98,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100523,10,5,0,12,0,0,1,16,98,117,9,1,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100524,10,5,1,8,1,0,1,16,118,109,6,4,101,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100622,10,6,0,19,0,0,5,20,106,110,3,7,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100623,10,6,1,27,1,0,1,15,129,122,5,5,102,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100624,10,6,0,1,0,0,0,12,126,137,6,4,99,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100722,10,7,0,4,1,0,5,15,102,101,6,4,103,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100723,10,7,0,24,0,0,1,21,117,119,8,2,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100724,10,7,0,21,0,0,1,20,120,132,4,6,99,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100822,10,8,1,3,1,0,1,16,118,95,7,3,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100823,10,8,0,0,0,0,5,15,119,123,5,5,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100824,10,8,1,9,1,0,0,14,119,108,4,6,101,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100922,10,9,0,26,1,0,3,15,112,104,2,8,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100923,10,9,1,7,0,0,5,14,88,112,2,8,97,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
100924,10,9,1,1,0,0,5,14,106,114,2,8,93,1,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
101022,1,10,0,29,0,0,3,17,97,123,0,1,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
101023,1,10,0,9,0,0,3,14,109,113,0,1,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
101024,1,10,1,26,1,0,3,14,116,86,1,0,101,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
101122,1,11,1,5,1,0,4,16,137,95,1,0,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
101123,1,11,1,8,0,0,3,15,108,116,0,1,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
101124,1,11,1,9,1,0,3,15,103,102,1,0,101,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
101222,1,12,1,25,1,0,4,15,113,87,1,0,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
101223,1,12,1,26,1,0,3,15,117,107,1,0,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
101224,1,12,0,13,0,0,3,14,110,116,0,1,99,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
101322,1,13,1,6,1,0,3,14,123,122,1,0,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
101323,1,13,0,29,1,0,3,16,129,102,1,0,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
101324,1,13,1,12,1,0,3,14,116,110,1,0,101,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
101422,1,14,0,4,1,0,3,15,98,83,1,0,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
101423,1,14,0,6,1,0,3,14,114,107,1,0,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
101424,1,14,0,6,0,0,3,14,120,143,0,1,99,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
101522,1,15,1,26,1,0,3,16,124,106,1,0,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
101523,1,15,1,16,1,0,3,16,115,108,1,0,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
101524,1,15,0,4,0,0,3,15,94,97,0,1,99,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
101622,1,16,0,18,0,0,3,18,86,107,0,1,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
101623,1,16,0,15,0,0,3,16,108,115,0,1,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
101624,1,16,0,8,1,0,3,16,124,104,1,0,101,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
101722,1,17,0,20,1,0,3,20,110,98,1,0,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
101723,1,17,0,18,0,0,3,18,102,123,0,1,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
101724,1,17,1,22,1,0,2,15,119,107,1,0,101,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
101822,1,18,1,16,1,0,3,18,107,86,1,0,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
101823,1,18,1,17,1,0,3,18,123,102,1,0,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
101824,1,18,1,21,0,0,3,18,114,130,0,1,99,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
101922,1,19,1,21,0,0,3,20,121,124,0,1,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
101923,1,19,0,21,1,0,3,20,115,108,1,0,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
101924,1,19,0,24,0,0,3,21,111,123,0,1,99,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
102022,1,20,1,17,0,0,3,20,98,110,0,1,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
102023,1,20,1,25,1,0,3,20,107,105,1,0,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
102024,1,20,0,23,1,0,2,20,108,104,1,0,101,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
102122,1,21,0,19,1,0,3,20,124,121,1,0,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
102123,1,21,1,19,0,0,3,20,108,115,0,1,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
102124,1,21,0,18,1,0,3,18,130,114,1,0,101,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
102222,1,22,1,23,0,0,2,20,114,121,0,1,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
102223,1,22,0,23,0,0,2,20,109,123,0,1,99,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
102224,1,22,0,17,0,0,2,15,107,119,0,1,99,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
102322,1,23,0,22,1,0,2,20,121,114,1,0,101,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
102323,1,23,1,22,1,0,2,20,123,109,1,0,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
102324,1,23,1,20,0,0,2,20,104,108,0,1,99,0,2024,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
102422,1,24,0,23,0,0,4,20,113,115,0,1,99,0,2022,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
102423,1,24,0,22,1,0,4,20,103,97,1,0,101,0,2023,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
